STATION,DATE,PRCP,TMAX,TMIN,YEAR,MONTH,DAY,TEMP
USW00023188,2018-12-29,0.0,16.7,5.0,2018,12,29,10.85
USW00013881,1985-07-24,14.7,25.0,20.0,1985,7,24,22.5
USW00013960,2017-06-25,0.0,31.1,22.2,2017,6,25,26.65
USW00023188,1993-02-18,15.5,20.0,14.4,1993,2,18,17.2
USW00023188,1946-05-13,0.0,18.9,15.0,1946,5,13,16.95
USW00013881,2023-12-11,1.8,10.0,1.7,2023,12,11,5.85
USW00013881,1978-03-14,3.3,23.9,12.2,1978,3,14,18.05
USW00013960,2012-01-25,77.7,11.1,8.3,2012,1,25,9.7
USW00013960,1988-12-28,0.0,6.7,-0.6,1988,12,28,3.05
USW00013960,2009-02-15,0.0,15.0,3.9,2009,2,15,9.45
USW00023188,1974-09-21,0.0,24.4,17.8,1974,9,21,21.1
USW00013881,1977-06-04,0.0,30.0,16.1,1977,6,4,23.05
USW00013960,1992-04-22,0.0,28.9,16.1,1992,4,22,22.5
USW00023188,1972-06-24,0.0,21.1,16.7,1972,6,24,18.9
USW00012919,1913-01-31,0.0,20.0,12.2,1913,1,31,16.1
USW00023188,2010-06-22,0.0,21.1,14.4,2010,6,22,17.75
USW00023188,1990-11-25,0.0,21.1,10.0,1990,11,25,15.55
USW00012919,1911-06-24,5.3,32.8,24.4,1911,6,24,28.6
USW00023188,2004-05-06,0.0,27.8,16.7,2004,5,6,22.25
USW00023188,1990-02-24,0.0,23.9,10.0,1990,2,24,16.95
USW00013960,1993-08-25,0.0,37.2,25.6,1993,8,25,31.4
USW00013881,1949-11-22,0.0,8.3,-3.3,1949,11,22,2.5
USW00023188,2011-08-01,0.0,25.0,19.4,2011,8,1,22.2
USW00023188,2017-08-05,0.0,25.0,21.1,2017,8,5,23.05
USW00013960,1969-12-06,15.7,6.7,3.3,1969,12,6,5.0
USW00012919,1911-10-08,0.0,27.8,19.4,1911,10,8,23.6
USW00013960,2007-10-11,0.0,28.3,16.1,2007,10,11,22.2
USW00023188,1987-10-14,0.0,21.7,18.3,1987,10,14,20.0
USW00012919,1904-01-19,0.0,26.1,19.4,1904,1,19,22.75
USW00013881,1986-06-06,0.0,31.7,20.0,1986,6,6,25.85
USW00023188,1994-01-24,3.8,17.2,11.1,1994,1,24,14.15
USW00013960,1952-08-08,0.5,39.4,26.1,1952,8,8,32.75
USW00013881,1979-04-17,0.0,20.0,3.9,1979,4,17,11.95
USW00013881,1989-05-11,0.0,16.1,8.9,1989,5,11,12.5
USW00023188,2009-05-13,0.0,18.9,15.6,2009,5,13,17.25
USW00023188,1970-01-24,0.0,18.3,12.8,1970,1,24,15.55
USW00023188,1975-04-23,0.0,17.8,13.9,1975,4,23,15.85
USW00013960,1952-05-29,0.0,25.6,13.3,1952,5,29,19.45
USW00013960,1970-12-18,0.0,25.0,11.7,1970,12,18,18.35
USW00023188,1963-10-11,0.0,25.0,16.1,1963,10,11,20.55
USW00023188,1943-02-19,0.0,25.0,9.4,1943,2,19,17.2
USW00013881,1955-08-06,0.0,36.1,21.7,1955,8,6,28.9
USW00013960,1990-11-01,0.0,26.7,15.0,1990,11,1,20.85
USW00023188,2020-01-02,0.0,20.6,10.0,2020,1,2,15.3
USW00023188,1992-07-25,0.0,23.3,18.9,1992,7,25,21.1
USW00013881,2021-12-29,3.0,20.6,17.8,2021,12,29,19.2
USW00013960,2002-01-30,10.9,19.4,5.0,2002,1,30,12.2
USW00013960,1970-03-14,0.0,15.0,1.7,1970,3,14,8.35
USW00013960,1980-07-28,0.0,38.3,22.8,1980,7,28,30.55
USW00013881,1959-03-31,0.0,25.0,5.0,1959,3,31,15.0
USW00023188,1990-04-16,0.0,19.4,15.6,1990,4,16,17.5
USW00013881,1975-07-29,4.6,31.7,20.6,1975,7,29,26.15
USW00013881,1961-10-23,0.0,20.6,5.0,1961,10,23,12.8
USW00023188,1981-12-12,0.0,17.8,13.3,1981,12,12,15.55
USW00013960,2019-01-12,0.3,13.3,5.6,2019,1,12,9.45
USW00023188,2016-07-11,0.0,20.6,17.8,2016,7,11,19.2
USW00013881,1987-02-01,0.0,11.7,-0.6,1987,2,1,5.55
USW00013881,2025-06-13,12.4,29.4,21.7,2025,6,13,25.55
USW00013881,1971-04-18,0.0,30.0,10.0,1971,4,18,20.0
USW00013881,2019-10-19,26.7,16.7,6.1,2019,10,19,11.4
USW00013960,2023-08-29,0.0,36.7,24.4,2023,8,29,30.55
USW00013881,1980-05-23,15.7,25.6,18.3,1980,5,23,21.95
USW00023188,1996-08-23,0.0,26.1,20.6,1996,8,23,23.35
USW00013881,1993-02-28,0.0,9.4,-0.6,1993,2,28,4.4
USW00013960,2010-10-11,0.0,29.4,17.8,2010,10,11,23.6
USW00013881,1973-10-12,0.0,22.2,11.1,1973,10,12,16.65
USW00013881,1982-12-25,0.0,22.2,11.7,1982,12,25,16.95
USW00013960,2017-07-06,3.8,35.6,22.8,2017,7,6,29.2
USW00023188,1986-08-23,0.0,23.3,17.8,1986,8,23,20.55
USW00023188,1945-10-06,0.0,24.4,15.0,1945,10,6,19.7
USW00013960,1956-10-27,0.0,23.3,10.6,1956,10,27,16.95
USW00023188,1996-03-28,1.0,17.8,12.8,1996,3,28,15.3
USW00013881,1964-12-30,0.0,17.8,2.8,1964,12,30,10.3
USW00023188,1962-05-27,2.5,17.2,12.8,1962,5,27,15.0
USW00013960,1988-03-23,0.0,26.1,16.1,1988,3,23,21.1
USW00013881,1945-05-31,0.0,33.3,17.8,1945,5,31,25.55
USW00013881,1954-04-09,0.0,16.1,10.6,1954,4,9,13.35
USW00013881,1952-01-06,0.0,5.6,-1.7,1952,1,6,1.95
USW00023188,1994-11-22,0.0,21.7,7.8,1994,11,22,14.75
USW00013960,1999-11-14,0.0,29.4,11.1,1999,11,14,20.25
USW00023188,2016-01-18,0.3,20.0,13.9,2016,1,18,16.95
USW00023188,1960-02-10,5.3,15.6,10.6,1960,2,10,13.1
USW00023188,1974-10-10,0.0,22.2,16.7,1974,10,10,19.45
USW00013960,1988-10-18,0.0,30.0,17.2,1988,10,18,23.6
USW00023188,1980-11-16,0.0,22.2,7.8,1980,11,16,15.0
USW00013881,1998-09-07,0.0,32.2,20.6,1998,9,7,26.4
USW00013960,1960-12-25,0.0,21.1,2.8,1960,12,25,11.95
USW00013881,1959-02-03,8.9,1.1,-1.7,1959,2,3,-0.3
USW00013881,2017-06-04,21.1,30.6,21.1,2017,6,4,25.85
USW00023188,1978-04-20,0.0,21.1,15.6,1978,4,20,18.35
USW00013960,2013-11-30,0.0,19.4,6.7,2013,11,30,13.05
USW00013881,2024-03-12,0.0,22.8,2.2,2024,3,12,12.5
USW00023188,1966-01-16,0.0,16.7,12.2,1966,1,16,14.45
USW00013960,1948-02-11,4.3,6.7,-3.9,1948,2,11,1.4
USW00023188,1956-12-02,0.0,21.7,8.9,1956,12,2,15.3
USW00023188,1990-02-04,6.4,13.9,7.8,1990,2,4,10.85
USW00013960,2000-04-16,0.8,21.7,12.2,2000,4,16,16.95
USW00013881,1981-06-23,0.0,32.2,22.2,1981,6,23,27.2
USW00013960,1964-11-25,0.0,21.1,2.8,1964,11,25,11.95
USW00023188,1940-04-04,1.3,19.4,10.6,1940,4,4,15.0
USW00013960,1969-09-07,0.0,35.0,23.9,1969,9,7,29.45
USW00023188,2023-07-26,0.0,27.8,20.0,2023,7,26,23.9
USW00013881,1997-10-06,0.0,31.1,15.0,1997,10,6,23.05
USW00013960,1953-02-21,0.0,6.1,-3.3,1953,2,21,1.4
USW00013960,2016-05-12,0.3,29.4,20.0,2016,5,12,24.7
USW00013960,1968-07-29,8.6,31.1,21.7,1968,7,29,26.4
USW00013960,2002-06-09,0.0,33.3,24.4,2002,6,9,28.85
USW00012919,1922-02-11,0.0,28.3,17.2,1922,2,11,22.75
USW00023188,1956-03-20,0.0,18.9,9.4,1956,3,20,14.15
USW00013960,1948-11-26,0.3,18.3,8.3,1948,11,26,13.3
USW00013960,2016-04-05,0.0,30.6,13.9,2016,4,5,22.25
USW00023188,1973-12-30,0.0,18.3,12.2,1973,12,30,15.25
USW00013881,1999-02-06,0.0,23.3,2.2,1999,2,6,12.75
USW00013960,2012-11-20,0.0,26.7,11.7,2012,11,20,19.2
USW00013881,2019-12-30,0.0,21.1,9.4,2019,12,30,15.25
USW00013881,1953-03-14,0.0,26.1,11.1,1953,3,14,18.6
USW00013960,1996-01-14,0.0,25.0,9.4,1996,1,14,17.2
USW00013881,1997-10-25,0.0,22.8,15.6,1997,10,25,19.2
USW00023188,2009-04-01,0.0,17.8,13.3,2009,4,1,15.55
USW00013960,1961-03-12,0.0,29.4,13.3,1961,3,12,21.35
USW00023188,2023-03-22,0.8,17.2,11.7,2023,3,22,14.45
USW00013960,2000-07-15,0.0,39.4,28.9,2000,7,15,34.15
USW00023188,1954-07-01,0.0,22.8,16.7,1954,7,1,19.75
USW00013881,2006-06-01,0.0,31.1,18.3,2006,6,1,24.7
USW00012919,1915-12-26,0.0,22.2,5.0,1915,12,26,13.6
USW00013960,2019-05-23,0.0,32.8,25.0,2019,5,23,28.9
USW00013881,1999-03-31,0.0,17.8,6.1,1999,3,31,11.95
USW00013960,1954-12-04,0.0,25.6,6.7,1954,12,4,16.15
USW00013881,1975-02-08,0.0,10.0,-5.6,1975,2,8,2.2
USW00013960,1963-11-06,0.0,27.2,8.3,1963,11,6,17.75
USW00012919,1916-12-07,0.0,27.8,21.1,1916,12,7,24.45
USW00013960,1946-09-07,0.0,32.2,21.1,1946,9,7,26.65
USW00013881,1985-04-13,0.5,23.3,12.2,1985,4,13,17.75
USW00013881,1957-01-27,0.5,15.6,6.7,1957,1,27,11.15
USW00023188,1950-05-06,0.0,20.0,11.7,1950,5,6,15.85
USW00013960,1943-03-12,29.0,12.8,7.2,1943,3,12,10.0
USW00013881,1952-09-13,0.0,30.0,20.0,1952,9,13,25.0
USW00013960,1991-03-04,0.0,26.1,5.6,1991,3,4,15.85
USW00013960,1976-09-25,0.0,33.9,21.7,1976,9,25,27.8
USW00013960,1953-10-24,0.0,22.2,14.4,1953,10,24,18.3
USW00013881,1957-10-01,28.2,18.9,13.9,1957,10,1,16.4
USW00013960,1994-09-09,0.0,30.0,22.2,1994,9,9,26.1
USW00023188,1972-10-20,0.5,19.4,15.6,1972,10,20,17.5
USW00013881,1981-08-15,0.0,30.6,21.1,1981,8,15,25.85
USW00013881,2009-02-20,0.0,7.8,-3.9,2009,2,20,1.95
USW00012919,1918-10-22,0.0,33.3,21.1,1918,10,22,27.2
USW00013881,1946-06-09,0.0,35.0,18.9,1946,6,9,26.95
USW00023188,1988-02-19,0.0,20.0,8.9,1988,2,19,14.45
USW00023188,1941-02-27,0.0,26.1,11.7,1941,2,27,18.9
USW00013881,2013-12-18,0.0,11.7,0.0,2013,12,18,5.85
USW00013881,1977-04-06,0.0,16.7,0.0,1977,4,6,8.35
USW00023188,2012-11-09,1.0,18.9,13.3,2012,11,9,16.1
USW00013881,1993-12-14,18.5,10.0,3.3,1993,12,14,6.65
USW00023188,1957-07-22,0.0,24.4,17.8,1957,7,22,21.1
USW00013881,2004-04-25,0.0,27.8,17.8,2004,4,25,22.8
USW00013960,1949-07-18,0.0,36.1,23.9,1949,7,18,30.0
USW00023188,1961-06-10,0.0,18.3,13.9,1961,6,10,16.1
USW00023188,1959-06-25,0.0,21.1,18.3,1959,6,25,19.7
USW00013881,2020-03-14,0.3,19.4,12.2,2020,3,14,15.8
USW00013960,1985-02-10,0.0,16.1,0.0,1985,2,10,8.05
USW00013881,1982-04-22,0.0,13.9,6.7,1982,4,22,10.3
USW00023188,1980-09-19,0.0,23.3,18.9,1980,9,19,21.1
USW00013960,2012-09-29,60.5,23.9,19.4,2012,9,29,21.65
USW00013881,1959-12-30,0.0,10.0,-3.3,1959,12,30,3.35
USW00012919,1902-05-26,0.0,33.3,21.1,1902,5,26,27.2
USW00023188,1952-08-01,0.0,23.9,18.9,1952,8,1,21.4
USW00013960,1988-09-06,0.0,31.7,20.0,1988,9,6,25.85
USW00013881,1988-08-10,0.0,35.0,23.3,1988,8,10,29.15
USW00013960,1985-09-11,0.0,31.1,22.2,1985,9,11,26.65
USW00012919,1909-02-28,0.0,24.4,18.9,1909,2,28,21.65
USW00023188,1943-08-21,0.0,23.3,17.8,1943,8,21,20.55
USW00023188,1999-01-28,0.0,17.2,6.7,1999,1,28,11.95
USW00013960,1959-02-06,0.0,10.6,-4.4,1959,2,6,3.1
USW00013960,2004-09-30,0.0,30.6,17.8,2004,9,30,24.2
USW00012919,1906-05-20,6.6,28.3,18.3,1906,5,20,23.3
USW00013960,1960-07-13,103.6,39.4,21.1,1960,7,13,30.25
USW00013881,1974-09-29,0.0,29.4,13.9,1974,9,29,21.65
USW00013960,1970-02-13,0.0,23.9,7.2,1970,2,13,15.55
USW00013960,1995-11-11,0.0,12.8,1.1,1995,11,11,6.95
USW00013881,2016-04-13,0.0,18.9,8.3,2016,4,13,13.6
USW00023188,1983-01-17,1.5,19.4,14.4,1983,1,17,16.9
USW00012919,1904-08-18,0.0,33.9,23.3,1904,8,18,28.6
USW00013960,1948-05-29,0.0,31.1,17.8,1948,5,29,24.45
USW00013960,1981-12-15,0.0,13.9,-0.6,1981,12,15,6.65
USW00012919,1917-03-04,0.8,13.3,3.3,1917,3,4,8.3
USW00012919,1916-01-06,0.0,26.7,17.8,1916,1,6,22.25
USW00013881,1965-04-16,0.0,21.7,11.7,1965,4,16,16.7
USW00013881,1962-11-27,0.0,11.7,2.8,1962,11,27,7.25
USW00013881,1985-09-27,0.0,23.9,9.4,1985,9,27,16.65
USW00013960,1998-04-18,0.0,22.2,9.4,1998,4,18,15.8
USW00023188,1995-04-08,0.0,19.4,14.4,1995,4,8,16.9
USW00013881,2016-06-18,0.0,29.4,19.4,2016,6,18,24.4
USW00013960,2013-12-13,2.3,9.4,5.6,2013,12,13,7.5
USW00013960,1972-04-25,0.0,26.7,12.8,1972,4,25,19.75
USW00023188,2007-09-09,0.0,23.3,18.3,2007,9,9,20.8
USW00023188,1966-06-28,0.0,22.2,17.8,1966,6,28,20.0
USW00013881,2004-08-16,0.0,28.3,17.2,2004,8,16,22.75
USW00023188,1994-10-16,0.0,22.8,14.4,1994,10,16,18.6
USW00023188,2003-05-25,0.0,19.4,15.6,2003,5,25,17.5
USW00023188,1987-01-16,0.0,11.7,2.8,1987,1,16,7.25
USW00023188,1995-10-12,0.0,22.2,18.3,1995,10,12,20.25
USW00023188,1947-09-20,0.0,27.8,16.7,1947,9,20,22.25
USW00013881,2000-05-22,0.0,27.8,15.6,2000,5,22,21.7
USW00013960,1941-11-29,0.0,20.6,7.2,1941,11,29,13.9
USW00013960,2021-09-17,0.0,33.9,22.8,2021,9,17,28.35
USW00013881,1967-04-09,0.0,22.8,10.0,1967,4,9,16.4
USW00013881,1998-05-15,0.0,32.2,18.3,1998,5,15,25.25
USW00013881,2009-11-20,0.0,17.8,6.1,2009,11,20,11.95
USW00023188,1940-11-21,0.0,17.8,7.2,1940,11,21,12.5
USW00013960,2001-10-20,0.0,26.7,17.2,2001,10,20,21.95
USW00023188,1984-04-24,0.0,18.9,15.6,1984,4,24,17.25
USW00012919,1917-06-28,0.0,33.3,25.6,1917,6,28,29.45
USW00013960,1988-10-21,0.0,22.8,12.8,1988,10,21,17.8
USW00013960,2010-01-25,0.0,14.4,1.1,2010,1,25,7.75
USW00013960,2001-04-15,0.0,28.3,18.9,2001,4,15,23.6
USW00013960,2010-03-28,0.0,17.8,8.3,2010,3,28,13.05
USW00013960,1971-09-05,0.0,36.1,25.0,1971,9,5,30.55
USW00013881,1981-08-08,20.6,28.9,21.7,1981,8,8,25.3
USW00013960,1999-09-06,0.0,33.9,23.3,1999,9,6,28.6
USW00013881,2015-06-01,0.0,31.1,18.9,2015,6,1,25.0
USW00013960,1954-07-17,0.0,42.8,26.7,1954,7,17,34.75
USW00023188,1971-06-12,0.0,21.7,16.1,1971,6,12,18.9
USW00012919,1912-03-31,0.0,30.0,20.6,1912,3,31,25.3
USW00013881,1987-11-22,0.0,11.7,-3.9,1987,11,22,3.9
USW00013960,1955-12-15,0.0,4.4,-4.4,1955,12,15,0.0
USW00023188,1953-10-30,0.0,21.7,14.4,1953,10,30,18.05
USW00013960,2002-02-11,0.0,11.7,-2.2,2002,2,11,4.75
USW00023188,2003-06-26,0.0,22.8,16.1,2003,6,26,19.45
USW00023188,2007-04-02,0.0,17.2,12.8,2007,4,2,15.0
USW00013881,1952-07-05,0.0,32.2,19.4,1952,7,5,25.8
USW00013960,1979-09-16,0.0,27.2,11.7,1979,9,16,19.45
USW00023188,1958-05-08,0.0,20.6,15.6,1958,5,8,18.1
USW00023188,2002-02-27,0.0,18.3,11.1,2002,2,27,14.7
USW00013881,2014-08-04,0.0,30.6,20.6,2014,8,4,25.6
USW00012919,1903-04-24,0.0,27.2,16.7,1903,4,24,21.95
USW00013960,1945-04-16,0.0,22.8,9.4,1945,4,16,16.1
USW00012919,1910-07-08,0.0,33.3,23.9,1910,7,8,28.6
USW00013960,2013-05-11,0.0,28.3,16.7,2013,5,11,22.5
USW00013881,1986-12-31,0.0,9.4,-3.3,1986,12,31,3.05
USW00023188,1981-06-22,0.0,26.7,21.7,1981,6,22,24.2
USW00023188,1954-11-08,0.0,25.0,12.2,1954,11,8,18.6
USW00013881,1964-02-15,25.7,7.2,-1.1,1964,2,15,3.05
USW00013960,1941-01-03,0.0,12.2,2.2,1941,1,3,7.2
USW00023188,1940-02-13,0.0,19.4,7.2,1940,2,13,13.3
USW00013960,1963-04-26,23.4,25.6,18.3,1963,4,26,21.95
USW00023188,1997-04-06,0.0,17.8,12.8,1997,4,6,15.3
USW00023188,1960-04-30,0.0,21.7,11.1,1960,4,30,16.4
USW00013881,1971-01-09,5.6,1.7,-1.1,1971,1,9,0.3
USW00013960,2016-01-31,0.0,23.3,11.7,2016,1,31,17.5
USW00023188,1987-11-24,0.0,21.7,10.6,1987,11,24,16.15
USW00023188,1980-11-25,0.0,23.3,10.6,1980,11,25,16.95
USW00013960,2012-01-29,0.0,16.1,-0.6,2012,1,29,7.75
USW00013960,2001-04-09,0.0,28.3,20.6,2001,4,9,24.45
USW00013881,2014-07-27,4.6,32.2,21.1,2014,7,27,26.65
USW00023188,1962-04-04,0.0,17.8,11.7,1962,4,4,14.75
USW00023188,1975-10-19,0.0,21.1,16.7,1975,10,19,18.9
USW00023188,2024-04-22,0.0,17.2,14.4,2024,4,22,15.8
USW00013960,2011-01-06,0.0,17.2,2.2,2011,1,6,9.7
USW00013881,2018-08-03,7.4,28.9,21.7,2018,8,3,25.3
USW00013960,1973-12-26,0.0,14.4,3.3,1973,12,26,8.85
USW00013881,1991-12-04,0.0,7.2,-1.1,1991,12,4,3.05
USW00013881,1953-01-18,5.8,18.3,10.0,1953,1,18,14.15
USW00013881,1989-02-16,0.0,19.4,5.6,1989,2,16,12.5
USW00023188,1993-05-12,0.0,20.6,15.6,1993,5,12,18.1
USW00013960,1942-07-17,0.0,35.0,25.0,1942,7,17,30.0
USW00013881,1951-10-22,0.0,24.4,16.7,1951,10,22,20.55
USW00013881,2004-03-22,0.0,10.0,-2.2,2004,3,22,3.9
USW00013960,1963-11-28,7.9,18.3,8.9,1963,11,28,13.6
USW00023188,2021-10-13,0.0,22.8,10.0,2021,10,13,16.4
USW00023188,2017-07-16,0.0,23.9,20.0,2017,7,16,21.95
USW00023188,2012-05-13,0.0,20.6,16.1,2012,5,13,18.35
USW00013881,1993-06-08,0.0,35.0,21.7,1993,6,8,28.35
USW00013960,2007-12-13,0.0,11.1,1.7,2007,12,13,6.4
USW00023188,2019-01-01,0.0,16.1,7.2,2019,1,1,11.65
USW00013960,1973-05-02,0.0,22.2,12.2,1973,5,2,17.2
USW00013960,1941-09-25,3.0,27.8,17.2,1941,9,25,22.5
USW00023188,1946-06-26,0.0,23.9,15.6,1946,6,26,19.75
USW00023188,1981-07-03,0.0,32.2,20.0,1981,7,3,26.1
USW00013881,1988-11-24,0.0,17.2,5.6,1988,11,24,11.4
USW00013881,1969-02-03,3.6,14.4,-0.6,1969,2,3,6.9
USW00013881,1956-11-14,0.0,20.0,1.1,1956,11,14,10.55
USW00013960,2025-10-10,0.0,31.1,18.9,2025,10,10,25.0
USW00023188,1996-11-23,0.0,17.8,13.9,1996,11,23,15.85
USW00023188,1982-04-23,0.0,27.8,14.4,1982,4,23,21.1
USW00013960,1953-02-06,0.5,16.1,7.2,1953,2,6,11.65
USW00023188,1939-12-06,0.0,22.2,14.4,1939,12,6,18.3
USW00013881,2008-07-12,0.0,32.8,19.4,2008,7,12,26.1
USW00023188,1997-10-18,0.0,23.3,13.9,1997,10,18,18.6
USW00023188,2012-11-15,0.0,19.4,13.3,2012,11,15,16.35
USW00023188,2013-07-16,0.0,25.0,19.4,2013,7,16,22.2
USW00013881,1965-03-24,5.3,17.2,14.4,1965,3,24,15.8
USW00013881,1998-08-13,0.0,30.6,20.0,1998,8,13,25.3
USW00023188,1997-03-14,0.0,16.7,12.2,1997,3,14,14.45
USW00012919,1911-11-07,0.0,31.1,18.3,1911,11,7,24.7
USW00023188,2019-06-30,0.0,26.1,17.8,2019,6,30,21.95
USW00023188,1998-02-24,8.4,16.7,10.0,1998,2,24,13.35
USW00013960,2015-02-10,0.0,24.4,8.3,2015,2,10,16.35
USW00013960,1990-11-07,0.3,15.6,10.0,1990,11,7,12.8
USW00013960,1954-12-28,9.7,6.1,-0.6,1954,12,28,2.75
USW00023188,2000-04-12,0.0,19.4,14.4,2000,4,12,16.9
USW00013881,2015-10-19,0.0,16.7,1.1,2015,10,19,8.9
USW00013960,1973-05-11,39.4,32.8,18.9,1973,5,11,25.85
USW00013960,2009-03-07,0.0,25.6,19.4,2009,3,7,22.5
USW00013960,1999-05-10,11.4,25.6,17.2,1999,5,10,21.4
USW00013960,1992-10-11,0.0,27.2,10.0,1992,10,11,18.6
USW00023188,1941-03-26,0.0,21.7,11.7,1941,3,26,16.7
USW00012919,1918-01-28,0.5,22.8,4.4,1918,1,28,13.6
USW00012919,1917-05-18,0.0,30.0,18.9,1917,5,18,24.45
USW00023188,2021-11-19,0.0,19.4,15.0,2021,11,19,17.2
USW00023188,2010-06-17,0.0,19.4,15.0,2010,6,17,17.2
USW00012919,1905-09-21,0.0,32.2,22.8,1905,9,21,27.5
USW00013960,1968-06-18,0.0,28.9,21.1,1968,6,18,25.0
USW00023188,2023-01-11,0.0,17.8,8.9,2023,1,11,13.35
USW00013881,1978-12-20,0.0,17.2,6.1,1978,12,20,11.65
USW00013960,2015-11-01,1.8,17.2,14.4,2015,11,1,15.8
USW00023188,1945-07-15,0.0,24.4,17.2,1945,7,15,20.8
USW00013881,1952-05-20,7.6,24.4,15.0,1952,5,20,19.7
USW00023188,2004-07-14,0.0,27.2,20.0,2004,7,14,23.6
USW00013960,2002-11-21,0.0,23.9,5.6,2002,11,21,14.75
USW00013960,1969-06-05,0.0,30.0,16.7,1969,6,5,23.35
USW00013881,1977-09-15,2.5,23.9,21.1,1977,9,15,22.5
USW00013960,1967-09-16,0.0,26.1,21.1,1967,9,16,23.6
USW00013960,1969-12-26,0.0,16.1,2.2,1969,12,26,9.15
USW00013881,1961-09-24,0.0,34.4,20.0,1961,9,24,27.2
USW00013881,2001-07-04,20.6,31.7,19.4,2001,7,4,25.55
USW00012919,1915-12-15,0.0,26.1,20.0,1915,12,15,23.05
USW00013881,1952-11-08,0.0,14.4,-2.2,1952,11,8,6.1
USW00013960,1944-06-27,0.0,35.6,25.0,1944,6,27,30.3
USW00023188,1959-01-05,0.0,16.7,10.0,1959,1,5,13.35
USW00013881,1959-10-09,12.4,28.9,21.1,1959,10,9,25.0
USW00013881,2010-12-14,0.0,1.7,-9.4,2010,12,14,-3.85
USW00013881,1975-05-10,3.6,24.4,12.8,1975,5,10,18.6
USW00013881,1998-06-08,0.0,26.7,12.2,1998,6,8,19.45
USW00013881,1954-07-12,0.0,31.7,16.7,1954,7,12,24.2
USW00013881,1969-04-15,33.0,16.1,12.2,1969,4,15,14.15
USW00013881,1960-07-27,5.8,30.6,22.2,1960,7,27,26.4
USW00023188,1949-12-18,1.0,15.6,10.6,1949,12,18,13.1
USW00013960,1946-06-18,0.0,35.6,24.4,1946,6,18,30.0
USW00012919,1918-02-03,0.0,21.1,5.6,1918,2,3,13.35
USW00013881,1999-02-24,0.0,6.1,-5.0,1999,2,24,0.55
USW00013881,1975-03-03,0.0,5.0,-5.6,1975,3,3,-0.3
USW00023188,2024-02-15,0.0,17.8,9.4,2024,2,15,13.6
USW00023188,2004-12-12,0.0,16.1,11.7,2004,12,12,13.9
USW00023188,2014-02-26,0.0,19.4,15.0,2014,2,26,17.2
USW00023188,1987-03-23,2.5,16.7,7.8,1987,3,23,12.25
USW00023188,2006-10-01,0.0,23.3,17.2,2006,10,1,20.25
USW00023188,1994-03-01,0.0,23.9,9.4,1994,3,1,16.65
USW00023188,2019-02-01,0.0,16.7,11.7,2019,2,1,14.2
USW00023188,1960-10-30,0.0,22.8,13.3,1960,10,30,18.05
USW00013881,1975-12-08,2.0,4.4,2.2,1975,12,8,3.3
USW00012919,1910-05-27,0.0,30.0,18.3,1910,5,27,24.15
USW00023188,1941-08-20,0.0,26.1,18.9,1941,8,20,22.5
USW00013881,1967-12-05,0.0,16.7,-2.8,1967,12,5,6.95
USW00013960,2005-02-06,3.3,18.3,10.0,2005,2,6,14.15
USW00023188,2007-08-15,0.0,27.2,21.1,2007,8,15,24.15
USW00013960,2014-07-18,0.0,25.6,18.3,2014,7,18,21.95
USW00013881,1962-06-18,0.0,33.3,19.4,1962,6,18,26.35
USW00023188,1989-07-17,0.0,23.3,17.2,1989,7,17,20.25
USW00013881,1947-05-01,0.0,28.9,17.2,1947,5,1,23.05
USW00013960,1988-10-13,0.0,25.0,12.8,1988,10,13,18.9
USW00012919,1921-12-01,0.0,26.7,18.9,1921,12,1,22.8
USW00023188,1959-06-21,0.0,25.6,18.3,1959,6,21,21.95
USW00023188,2010-05-12,0.0,20.6,11.1,2010,5,12,15.85
USW00013960,1983-08-30,0.0,38.3,26.1,1983,8,30,32.2
USW00013960,2022-07-31,0.0,38.9,28.9,2022,7,31,33.9
USW00023188,1973-03-14,0.0,17.8,7.8,1973,3,14,12.8
USW00023188,1964-02-20,0.0,26.1,8.3,1964,2,20,17.2
USW00023188,1959-03-21,0.0,25.0,13.9,1959,3,21,19.45
USW00023188,1940-10-24,0.0,22.2,15.6,1940,10,24,18.9
USW00013881,2016-09-15,0.0,33.3,18.9,2016,9,15,26.1
USW00023188,2019-09-13,0.0,27.2,19.4,2019,9,13,23.3
USW00013960,1945-07-24,0.0,35.0,24.4,1945,7,24,29.7
USW00013881,2020-11-18,0.0,12.8,-2.1,2020,11,18,5.35
USW00013881,1969-07-15,0.0,31.1,21.1,1969,7,15,26.1
USW00013881,1956-11-07,0.0,21.7,6.7,1956,11,7,14.2
USW00012919,1907-11-17,0.0,20.0,13.3,1907,11,17,16.65
USW00013881,1953-05-29,0.0,28.9,13.9,1953,5,29,21.4
USW00012919,1918-09-07,0.0,32.2,20.0,1918,9,7,26.1
USW00013960,2011-06-24,0.0,35.0,25.6,2011,6,24,30.3
USW00023188,1991-01-09,6.9,15.6,11.7,1991,1,9,13.65
USW00023188,1948-06-12,0.0,22.8,15.6,1948,6,12,19.2
USW00023188,2006-03-15,0.0,16.7,11.7,2006,3,15,14.2
USW00013960,1967-12-20,0.0,23.3,16.1,1967,12,20,19.7
USW00012919,1909-09-17,8.1,30.6,22.2,1909,9,17,26.4
USW00013960,2010-01-08,0.0,-1.1,-8.3,2010,1,8,-4.7
USW00023188,1965-02-26,0.0,20.6,8.9,1965,2,26,14.75
